ID,z,up,gp,rp,ip,zp,Y,J,H,K,IRAC_1,IRAC_2,up_err,gp_err,rp_err,ip_err,zp_err,Y_err,J_err,H_err,K_err,IRAC_1_err,IRAC_2_err
7020,0.24,24.243,23.784,23.389,23.294,23.241,23.204,23.024,22.976,22.889,26.37,26.37,0.032,0.045,0.034,0.032,0.031,0.031,0.027,0.027,0.026,-1,-1
7029,0.26,24.468,23.834,23.357,23.349,23.095,22.944,22.728,22.72,22.697,23.388,23.725,0.036,0.048,0.034,0.032,0.029,0.027,0.023,0.023,0.023,0.068,0.087
7038,0.26,24.303,23.812,23.336,23.3,23.131,23.188,22.976,22.999,22.909,26.37,26.37,0.032,0.047,0.034,0.032,0.03,0.031,0.028,0.027,0.026,-1,-1
7047,0.28,24.295,23.809,23.376,23.362,23.022,23.214,22.861,22.984,22.906,26.37,26.37,0.033,0.045,0.034,0.034,0.027,0.031,0.025,0.027,0.026,-1,-1
7056,0.3,24.473,24.006,23.43,23.304,23.186,23.014,22.761,22.69,22.662,23.428,23.725,0.037,0.051,0.035,0.034,0.03,0.028,0.024,0.023,0.023,0.068,0.084
7065,0.32,24.438,23.973,23.408,23.309,23.103,22.961,22.73,22.676,22.604,23.282,23.727,0.036,0.05,0.034,0.032,0.029,0.027,0.023,0.022,0.022,0.065,0.079
7074,0.32,24.366,23.832,23.496,23.438,23.103,23.245,22.886,22.968,22.889,26.37,26.37,0.034,0.047,0.035,0.037,0.029,0.032,0.025,0.027,0.026,-1,-1
7083,0.34,25.479,24.348,23.375,23.002,22.751,22.5,22.117,21.902,21.723,22.485,22.57,0.075,0.067,0.034,0.027,0.023,0.02,0.017,0.015,0.014,0.036,0.041
7092,0.34,24.237,23.922,23.375,23.372,23.109,23.164,23.023,22.924,22.816,26.37,26.37,0.032,0.048,0.034,0.034,0.029,0.03,0.027,0.026,0.024,-1,-1
7101,0.36,25.102,24.369,23.35,23.06,22.894,22.772,22.589,22.424,22.275,23.015,23.361,0.053,0.063,0.034,0.029,0.026,0.024,0.022,0.02,0.018,0.052,0.06
7110,0.36,24.285,24.047,23.411,23.486,23.159,23.228,22.902,23.006,22.911,26.37,26.37,0.033,0.048,0.035,0.037,0.03,0.031,0.026,0.027,0.025,-1,-1
7119,0.38,24.23,23.715,23.388,23.342,23.113,23.085,22.856,22.834,22.754,26.37,26.37,0.03,0.045,0.034,0.034,0.028,0.028,0.025,0.025,0.023,-1,-1
7128,0.4,24.333,23.953,23.375,23.152,23.087,22.935,22.682,22.495,22.463,23.036,23.275,0.034,0.051,0.034,0.03,0.028,0.026,0.022,0.021,0.02,0.056,0.067
7137,0.42,25.64,24.483,23.362,22.983,22.68,22.434,22.111,21.79,21.6,22.209,22.446,0.075,0.076,0.034,0.026,0.023,0.02,0.017,0.015,0.014,0.031,0.036
7146,0.42,24.353,23.979,23.393,23.143,23.079,22.948,22.663,22.553,22.442,23.2,23.306,0.034,0.052,0.034,0.03,0.028,0.026,0.022,0.021,0.02,0.055,0.066
7155,0.44,24.3,24.003,23.382,23.06,23.039,22.889,22.624,22.448,22.403,23.074,23.308,0.033,0.051,0.034,0.029,0.028,0.025,0.022,0.02,0.02,0.052,0.063
7164,0.44,24.174,23.864,23.416,23.115,23.055,23.086,22.929,22.826,22.743,26.37,26.37,0.03,0.048,0.035,0.029,0.028,0.028,0.026,0.024,0.023,-1,-1
7173,0.46,25.002,24.439,23.436,22.994,22.845,22.669,22.482,22.254,22.148,22.659,22.925,0.051,0.065,0.034,0.027,0.024,0.022,0.02,0.018,0.017,0.041,0.05
7182,0.46,24.118,23.907,23.372,23.084,23.077,23.059,22.961,22.764,22.691,26.37,26.37,0.029,0.049,0.035,0.028,0.029,0.027,0.026,0.024,0.023,-1,-1
7191,0.48,24.159,23.959,23.393,23.091,23.145,22.923,22.993,22.822,22.712,26.37,26.37,0.03,0.05,0.035,0.029,0.029,0.026,0.027,0.024,0.023,-1,-1
7200,0.5,25.548,24.636,23.413,22.873,22.585,22.394,22.024,21.635,21.469,21.847,22.216,0.072,0.082,0.035,0.025,0.022,0.019,0.016,0.014,0.013,0.025,0.032
7209,0.5,24.077,23.841,23.421,23.074,23.168,22.731,22.897,22.765,22.677,26.37,26.37,0.029,0.048,0.036,0.028,0.03,0.023,0.026,0.023,0.023,-1,-1
7218,0.52,24.248,23.968,23.359,23.1,23.067,22.867,22.656,22.404,22.333,22.863,23.249,0.032,0.054,0.035,0.028,0.028,0.025,0.022,0.019,0.019,0.046,0.058
7227,0.54,27.332,24.95,23.426,22.303,21.888,21.587,21.242,20.774,20.63,20.865,21.339,0.25,0.102,0.035,0.018,0.015,0.014,0.013,0.011,0.011,0.015,0.019
7236,0.54,24.237,24.129,23.339,23.073,22.995,22.93,22.642,22.39,22.345,22.781,23.172,0.032,0.054,0.034,0.028,0.028,0.025,0.022,0.019,0.019,0.044,0.056
7245,0.56,24.22,24.173,23.409,23.066,23.049,22.892,22.678,22.355,22.398,22.764,23.163,0.032,0.055,0.035,0.028,0.028,0.026,0.022,0.019,0.019,0.044,0.056
7254,0.56,24.061,24.027,23.461,23.056,23.132,22.762,22.903,22.707,22.629,26.37,26.37,0.028,0.05,0.035,0.028,0.029,0.024,0.026,0.023,0.022,-1,-1
7263,0.58,24.046,23.95,23.388,23.045,23.035,22.722,22.823,22.661,22.603,26.37,26.37,0.027,0.049,0.034,0.027,0.029,0.023,0.025,0.022,0.022,-1,-1
7272,0.6,25.314,24.678,23.389,22.677,22.435,22.169,21.807,21.362,21.226,21.381,21.949,0.064,0.08,0.034,0.022,0.02,0.018,0.015,0.013,0.012,0.019,0.026
7281,0.6,24.12,23.993,23.421,22.984,22.939,22.818,22.585,22.294,22.263,22.639,23,0.03,0.052,0.034,0.027,0.026,0.024,0.021,0.018,0.018,0.039,0.051
7290,0.62,26.838,24.95,23.401,22.073,21.648,21.251,20.914,20.462,20.278,20.344,20.926,0.224,0.1,0.035,0.017,0.014,0.013,0.012,0.011,0.011,0.013,0.016
7299,0.62,24.148,24.024,23.438,23.033,22.98,22.829,22.594,22.289,22.272,22.606,22.938,0.03,0.053,0.035,0.027,0.027,0.025,0.022,0.018,0.018,0.038,0.051
7308,0.62,23.903,23.862,23.415,22.93,23.022,22.723,22.802,22.589,22.537,26.37,26.37,0.026,0.046,0.034,0.026,0.028,0.023,0.024,0.021,0.021,-1,-1
7317,0.64,25.346,24.809,23.509,22.664,22.406,22.18,21.804,21.345,21.186,21.286,21.782,0.064,0.082,0.036,0.022,0.019,0.017,0.015,0.013,0.012,0.018,0.024
7326,0.64,23.881,23.808,23.333,22.919,22.924,22.787,22.732,22.576,22.46,26.37,26.37,0.025,0.045,0.034,0.026,0.026,0.024,0.023,0.021,0.02,-1,-1
7335,0.66,23.945,23.911,23.457,23.049,22.85,22.883,22.82,22.612,22.573,26.37,26.37,0.026,0.047,0.036,0.027,0.025,0.026,0.024,0.022,0.021,-1,-1
7344,0.7,27.214,25.333,23.397,22.01,21.486,21.075,20.706,20.235,19.984,19.975,20.581,0.199,0.107,0.036,0.016,0.013,0.012,0.011,0.011,0.01,0.012,0.014
7353,0.7,24.513,24.211,23.318,22.602,22.315,22.185,21.976,21.707,21.588,21.625,22.137,0.037,0.057,0.034,0.022,0.019,0.017,0.016,0.014,0.014,0.022,0.031
7362,0.72,24.453,24.165,23.402,22.614,22.341,22.142,21.944,21.741,21.565,21.594,22.139,0.036,0.057,0.034,0.021,0.019,0.017,0.016,0.014,0.014,0.022,0.03
7371,0.74,26.855,25.259,23.454,21.935,21.364,20.963,20.55,20.11,19.846,19.82,20.352,0.183,0.112,0.036,0.016,0.013,0.012,0.011,0.011,0.01,0.011,0.013
7380,0.74,24.448,24.187,23.45,22.618,22.332,22.201,21.977,21.743,21.604,21.576,22.18,0.036,0.058,0.036,0.022,0.019,0.018,0.016,0.015,0.014,0.022,0.03
7389,0.74,24.099,23.814,23.398,23.241,22.811,23.021,22.799,22.467,22.505,22.616,26.37,0.028,0.047,0.035,0.03,0.024,0.028,0.024,0.02,0.021,0.04,-1
7398,0.76,24.384,24.089,23.421,22.54,22.28,22.125,21.903,21.652,21.52,21.508,22.032,0.035,0.056,0.035,0.021,0.018,0.017,0.015,0.014,0.013,0.021,0.028
7407,0.8,24.894,24.428,23.447,22.347,22.049,21.785,21.443,20.98,20.69,20.644,21.104,0.05,0.07,0.035,0.019,0.016,0.015,0.013,0.012,0.011,0.014,0.017
7416,0.82,24.873,24.467,23.406,22.331,21.934,21.709,21.372,20.898,20.575,20.528,21.002,0.047,0.066,0.035,0.019,0.016,0.014,0.013,0.012,0.011,0.013,0.016
7425,0.84,24.977,24.38,23.448,22.338,21.948,21.687,21.363,20.858,20.549,20.456,20.949,0.046,0.066,0.035,0.019,0.016,0.014,0.013,0.012,0.011,0.013,0.016
7434,0.86,24.239,24.144,23.503,22.601,22.172,22.003,21.756,21.518,21.375,21.277,21.695,0.031,0.053,0.035,0.021,0.017,0.016,0.015,0.013,0.013,0.018,0.023
7443,0.94,23.682,23.555,23.368,22.759,22.491,22.386,22.258,21.922,21.719,21.713,22.068,0.023,0.039,0.034,0.023,0.02,0.019,0.018,0.016,0.014,0.023,0.029
7452,1.02,23.722,23.594,23.412,22.885,22.562,22.259,22.249,21.951,21.674,21.673,21.951,0.023,0.038,0.035,0.025,0.021,0.018,0.018,0.016,0.014,0.022,0.027
7461,1.14,23.725,23.528,23.458,23.001,22.606,22.311,22.276,21.984,21.629,21.599,21.804,0.023,0.038,0.035,0.027,0.022,0.019,0.018,0.016,0.014,0.022,0.025
7470,0.04,24.261,23.737,23.519,23.277,23.103,22.955,22.915,22.877,23.093,24.076,24.199,0.031,0.042,0.037,0.032,0.029,0.026,0.026,0.025,0.029,0.095,0.138
7479,0.08,24.24,23.638,23.504,23.283,23.114,22.88,22.857,22.794,22.93,23.802,24.213,0.032,0.041,0.037,0.032,0.028,0.025,0.025,0.024,0.027,0.086,0.121
7488,0.08,24.126,23.578,23.54,23.289,23.266,23.148,23.126,23.081,23.17,26.37,26.37,0.03,0.04,0.038,0.032,0.033,0.03,0.029,0.028,0.03,-1,-1
7497,0.1,23.972,23.418,23.461,23.102,23.178,22.934,22.985,22.902,23.04,26.37,26.37,0.026,0.037,0.037,0.028,0.03,0.025,0.027,0.025,0.028,-1,-1
7506,0.12,24.317,23.666,23.461,23.29,23.103,22.918,22.802,22.744,22.913,23.656,24.108,0.034,0.042,0.036,0.032,0.029,0.026,0.024,0.024,0.025,0.08,0.11
7515,0.12,24.084,23.585,23.466,23.147,23.228,23.007,23.044,22.957,23.052,26.37,26.37,0.029,0.039,0.037,0.029,0.031,0.027,0.027,0.026,0.028,-1,-1
7524,0.14,24.459,23.808,23.522,23.259,23.124,22.925,22.861,22.825,22.908,23.705,24.227,0.036,0.044,0.036,0.033,0.029,0.026,0.024,0.024,0.025,0.08,0.108
7533,0.14,24.335,23.731,23.466,23.307,23.372,23.286,23.135,23.078,23.198,26.37,26.37,0.034,0.044,0.038,0.033,0.034,0.032,0.03,0.029,0.03,-1,-1
7542,0.16,24.284,23.832,23.54,23.286,23.321,23.158,23.173,23.064,23.136,26.37,26.37,0.032,0.045,0.036,0.032,0.034,0.031,0.029,0.028,0.029,-1,-1
7551,0.18,24.471,23.76,23.496,23.414,23.199,23.027,22.83,22.868,22.864,23.657,23.84,0.037,0.046,0.036,0.033,0.03,0.027,0.024,0.024,0.025,0.077,0.102
7560,0.18,24.409,23.814,23.407,23.315,23.318,23.298,23.185,23.078,23.079,26.37,26.37,0.034,0.046,0.036,0.033,0.034,0.032,0.03,0.029,0.029,-1,-1
7569,0.2,24.385,23.832,23.476,23.401,23.436,23.345,23.059,23.161,23.168,26.37,26.37,0.034,0.048,0.037,0.034,0.035,0.033,0.028,0.029,0.029,-1,-1
7578,0.2,24.384,23.926,23.54,23.426,23.444,23.388,23.231,23.163,23.108,26.37,26.37,0.035,0.049,0.038,0.035,0.035,0.034,0.031,0.03,0.029,-1,-1
7587,0.22,24.392,23.864,23.515,23.367,23.391,23.337,23.012,23.128,23.077,26.37,26.37,0.034,0.048,0.037,0.034,0.035,0.033,0.028,0.029,0.028,-1,-1
7596,0.24,24.511,23.867,23.538,23.396,23.27,23.047,22.812,22.809,22.799,23.47,23.873,0.038,0.05,0.037,0.034,0.031,0.028,0.024,0.024,0.024,0.074,0.095
7605,0.24,24.32,23.988,23.528,23.359,23.382,23.334,23.113,23.14,23.052,26.37,26.37,0.034,0.049,0.036,0.034,0.034,0.033,0.03,0.029,0.028,-1,-1
7614,0.26,24.451,23.93,23.502,23.487,23.284,23.411,23.051,23.185,23.149,26.37,26.37,0.036,0.051,0.038,0.037,0.032,0.035,0.028,0.03,0.029,-1,-1
7623,0.26,24.46,23.986,23.518,23.451,23.313,23.346,23.222,23.119,23.086,26.37,26.37,0.036,0.052,0.038,0.036,0.033,0.034,0.031,0.03,0.029,-1,-1
7632,0.28,24.506,23.898,23.518,23.562,23.167,23.383,23.068,23.106,23.025,26.37,26.37,0.036,0.05,0.037,0.037,0.03,0.034,0.027,0.029,0.028,-1,-1
7641,0.28,24.46,24.008,23.526,23.551,23.199,23.332,23.21,23.104,23.059,26.37,26.37,0.036,0.053,0.038,0.037,0.032,0.034,0.031,0.03,0.028,-1,-1
7650,0.3,24.553,24.044,23.499,23.628,23.161,23.333,22.977,23.081,23.037,26.37,26.37,0.036,0.05,0.037,0.038,0.03,0.034,0.027,0.029,0.028,-1,-1
7659,0.32,27.045,25.101,23.518,22.908,22.626,22.369,22.013,21.754,21.518,22.335,22.565,0.182,0.108,0.038,0.026,0.022,0.019,0.016,0.015,0.013,0.033,0.037
7668,0.34,25.109,24.34,23.547,23.283,23.069,22.936,22.732,22.611,22.422,23.078,23.38,0.058,0.067,0.038,0.031,0.028,0.026,0.023,0.022,0.02,0.059,0.068
7677,0.34,24.366,23.931,23.459,23.61,23.119,23.281,22.926,22.986,22.931,26.37,26.37,0.034,0.049,0.036,0.038,0.03,0.032,0.026,0.027,0.026,-1,-1
7686,0.34,24.373,24.03,23.453,23.569,23.256,23.354,23.118,23.129,23.006,26.37,26.37,0.035,0.054,0.037,0.038,0.032,0.033,0.03,0.029,0.027,-1,-1
7695,0.36,24.607,24.118,23.432,23.346,23.248,23.064,22.823,22.714,22.693,23.348,23.728,0.038,0.055,0.037,0.034,0.031,0.028,0.024,0.023,0.022,0.066,0.079
7704,0.36,24.366,24.007,23.501,23.556,23.279,23.286,23.145,23.046,22.925,26.37,26.37,0.035,0.054,0.037,0.037,0.032,0.032,0.029,0.028,0.026,-1,-1
7713,0.38,24.491,24.101,23.499,23.436,23.175,23.063,22.821,22.709,22.64,23.384,23.655,0.037,0.055,0.037,0.034,0.031,0.028,0.024,0.023,0.022,0.064,0.076
7722,0.38,24.334,23.886,23.537,23.527,23.213,23.239,22.977,22.975,22.845,26.37,26.37,0.033,0.049,0.037,0.037,0.03,0.031,0.027,0.027,0.025,-1,-1
7731,0.4,25.704,24.62,23.496,23.113,22.83,22.628,22.264,21.933,21.758,22.418,22.61,0.082,0.081,0.037,0.029,0.025,0.022,0.018,0.016,0.015,0.035,0.041
7740,0.4,24.309,23.948,23.52,23.369,23.18,23.173,22.998,22.945,22.806,26.37,26.37,0.032,0.049,0.038,0.034,0.03,0.03,0.027,0.026,0.025,-1,-1
7749,0.42,25.129,24.341,23.508,23.177,22.99,22.775,22.617,22.458,22.281,22.857,23.097,0.056,0.07,0.037,0.029,0.026,0.024,0.022,0.02,0.019,0.049,0.058
7758,0.42,24.22,23.944,23.511,23.33,23.174,23.178,22.994,22.871,22.775,26.37,26.37,0.031,0.048,0.038,0.031,0.03,0.03,0.027,0.025,0.024,-1,-1
7767,0.44,25.605,24.771,23.515,23.047,22.789,22.582,22.259,21.861,21.722,22.24,22.525,0.082,0.085,0.037,0.028,0.024,0.021,0.018,0.015,0.014,0.032,0.038
7776,0.44,24.224,23.879,23.486,23.125,23.161,23.121,22.988,22.831,22.79,26.37,26.37,0.031,0.048,0.037,0.03,0.03,0.029,0.027,0.025,0.024,-1,-1
7785,0.46,25.568,24.684,23.471,23.024,22.714,22.511,22.126,21.765,21.619,22.093,22.429,0.078,0.083,0.036,0.027,0.023,0.02,0.017,0.015,0.014,0.029,0.035
7794,0.46,24.155,23.915,23.521,23.118,23.151,23.064,22.951,22.824,22.783,26.37,26.37,0.031,0.048,0.037,0.029,0.03,0.028,0.027,0.025,0.024,-1,-1
7803,0.48,27.239,25.26,23.474,22.594,22.193,21.89,21.562,21.17,20.992,21.393,21.737,0.258,0.113,0.037,0.021,0.017,0.015,0.014,0.012,0.012,0.019,0.024
7812,0.48,24.392,24.146,23.447,23.129,23.093,22.984,22.729,22.512,22.488,22.941,23.235,0.034,0.056,0.036,0.03,0.029,0.027,0.023,0.021,0.02,0.052,0.063
7821,0.48,24.182,24.048,23.444,23.19,23.173,22.996,23.041,22.818,22.761,26.37,26.37,0.031,0.052,0.036,0.03,0.03,0.027,0.028,0.025,0.024,-1,-1
7830,0.5,25.027,24.621,23.486,23.073,22.859,22.717,22.502,22.298,22.212,22.569,23.021,0.053,0.071,0.037,0.028,0.025,0.023,0.021,0.019,0.018,0.04,0.05
7839,0.5,24.226,24.056,23.544,23.195,23.205,22.895,23.043,22.791,22.78,26.37,26.37,0.03,0.053,0.037,0.03,0.031,0.026,0.028,0.025,0.024,-1,-1
7848,0.52,24.385,24.142,23.467,23.103,23.097,22.957,22.71,22.456,22.453,22.948,23.224,0.033,0.056,0.036,0.029,0.029,0.026,0.023,0.02,0.02,0.048,0.06
7857,0.52,24.118,23.991,23.518,23.094,23.215,22.828,22.994,22.771,22.719,26.37,26.37,0.03,0.05,0.036,0.029,0.031,0.024,0.027,0.023,0.023,-1,-1
7866,0.54,24.968,24.447,23.413,22.96,22.8,22.603,22.444,22.197,22.146,22.394,22.89,0.05,0.07,0.036,0.026,0.024,0.022,0.02,0.018,0.017,0.035,0.046
7875,0.56,25.506,24.671,23.458,22.809,22.593,22.349,21.995,21.54,21.408,21.646,22.152,0.071,0.086,0.036,0.025,0.021,0.019,0.016,0.014,0.013,0.022,0.029
7884,0.56,24.36,24.259,23.517,23.187,23.057,23.037,22.781,22.5,22.495,22.89,23.29,0.034,0.059,0.038,0.03,0.03,0.027,0.024,0.02,0.02,0.047,0.06
7893,0.58,27.923,25.258,23.463,22.289,21.863,21.499,21.174,20.738,20.548,20.696,21.207,0.256,0.108,0.037,0.018,0.015,0.014,0.012,0.011,0.011,0.014,0.018
7902,0.58,24.258,24.161,23.493,23.119,23.094,22.944,22.667,22.401,22.386,22.758,23.096,0.032,0.056,0.036,0.029,0.028,0.026,0.023,0.019,0.019,0.043,0.056
7911,0.6,25.502,24.753,23.542,22.829,22.539,22.328,21.973,21.494,21.367,21.588,22.073,0.071,0.089,0.038,0.024,0.021,0.019,0.016,0.013,0.013,0.021,0.028
7920,0.6,24.178,24.021,23.504,23.1,23.314,22.873,22.972,22.624,22.737,26.37,26.37,0.03,0.051,0.037,0.029,0.033,0.024,0.027,0.022,0.023,-1,-1
7929,0.62,24.235,24.091,23.465,23.096,23.043,22.896,22.655,22.363,22.383,22.588,23.213,0.031,0.055,0.037,0.028,0.028,0.025,0.022,0.019,0.019,0.04,0.053
7938,0.64,25.462,24.807,23.458,22.754,22.49,22.259,21.895,21.425,21.271,21.393,21.956,0.068,0.088,0.038,0.024,0.021,0.018,0.016,0.013,0.013,0.019,0.026
7947,0.64,24.272,24.176,23.573,23.139,23.051,22.955,22.689,22.401,22.353,22.63,23.11,0.032,0.056,0.038,0.029,0.028,0.026,0.023,0.019,0.019,0.04,0.054
7956,0.66,25.4,24.721,23.54,22.746,22.493,22.255,21.833,21.382,21.215,21.292,21.859,0.066,0.087,0.038,0.023,0.02,0.018,0.015,0.013,0.012,0.018,0.025
7965,0.68,27.252,25.202,23.51,22.116,21.622,21.238,20.829,20.365,20.17,20.158,20.782,0.217,0.112,0.038,0.017,0.014,0.012,0.012,0.011,0.011,0.012,0.015
7974,0.68,24.15,24.036,23.608,23.06,22.848,22.832,22.625,22.306,22.274,22.436,22.913,0.03,0.053,0.037,0.028,0.025,0.025,0.022,0.018,0.018,0.036,0.049
7983,0.7,24.134,23.964,23.47,23.025,22.797,22.827,22.615,22.288,22.225,22.423,22.881,0.029,0.052,0.037,0.027,0.024,0.024,0.022,0.018,0.018,0.034,0.048
7992,0.72,25.337,24.595,23.48,22.551,22.22,22.008,21.664,21.172,20.958,20.949,21.532,0.057,0.078,0.036,0.021,0.018,0.016,0.014,0.012,0.012,0.016,0.021
8001,0.72,24.6,24.228,23.483,22.731,22.465,22.298,22.094,21.846,21.699,21.723,22.272,0.039,0.063,0.037,0.023,0.02,0.019,0.017,0.015,0.014,0.023,0.033
8010,0.72,24.07,24.041,23.504,23.062,22.833,22.806,22.59,22.251,22.216,22.34,22.805,0.029,0.051,0.037,0.027,0.024,0.024,0.021,0.018,0.018,0.033,0.047
8019,0.74,24.018,23.84,23.432,22.949,22.733,22.723,22.499,22.171,22.085,22.243,22.813,0.027,0.048,0.036,0.026,0.023,0.023,0.02,0.017,0.017,0.031,0.043
8028,0.76,25.14,24.709,23.533,22.532,22.207,21.991,21.68,21.142,20.895,20.887,21.449,0.057,0.079,0.038,0.021,0.018,0.016,0.014,0.012,0.012,0.015,0.02
8037,0.78,24.054,23.966,23.504,22.946,22.717,22.72,22.49,22.182,22.066,22.192,22.674,0.027,0.048,0.037,0.027,0.023,0.023,0.02,0.017,0.017,0.03,0.041
8046,0.8,25.048,24.621,23.51,22.527,22.145,21.891,21.556,21.075,20.769,20.724,21.197,0.053,0.075,0.038,0.02,0.017,0.015,0.014,0.012,0.011,0.014,0.018
8055,0.82,23.992,23.833,23.562,22.994,22.732,22.687,22.487,22.13,22.048,22.108,22.562,0.026,0.047,0.038,0.026,0.023,0.023,0.02,0.017,0.016,0.029,0.039
8064,0.84,24.362,24.232,23.442,22.637,22.236,22.059,21.865,21.583,21.435,21.409,21.851,0.033,0.055,0.036,0.022,0.018,0.017,0.015,0.014,0.013,0.019,0.025
8073,0.88,24.81,24.288,23.503,22.452,21.922,21.697,21.333,20.856,20.528,20.392,20.843,0.046,0.066,0.037,0.019,0.016,0.014,0.013,0.012,0.011,0.013,0.015
8082,0.9,24.332,24.187,23.566,22.709,22.269,22.091,21.849,21.568,21.378,21.278,21.673,0.032,0.056,0.038,0.023,0.018,0.017,0.015,0.014,0.013,0.018,0.023
8091,0.92,23.647,23.598,23.416,22.909,22.718,22.725,22.428,22.412,22.23,22.194,26.37,0.022,0.039,0.036,0.026,0.023,0.023,0.019,0.02,0.018,0.031,-1
8100,0.98,23.875,23.663,23.508,22.978,22.634,22.48,22.393,22.076,21.839,21.831,22.179,0.025,0.043,0.038,0.027,0.023,0.02,0.019,0.017,0.015,0.025,0.031
8109,1.18,23.797,23.575,23.467,23.08,22.672,22.459,22.297,22.008,21.639,21.621,21.804,0.024,0.039,0.036,0.029,0.022,0.02,0.019,0.016,0.014,0.022,0.024
8118,0.02,24.222,23.898,23.58,23.612,23.464,23.352,23.284,23.241,23.551,26.37,26.37,0.032,0.045,0.04,0.039,0.037,0.034,0.033,0.031,0.037,-1,-1
8127,0.06,24.033,23.717,23.666,23.415,23.402,23.027,23.21,23.091,23.217,26.37,26.37,0.028,0.041,0.041,0.034,0.033,0.027,0.03,0.029,0.032,-1,-1
8136,0.08,24.427,23.781,23.653,23.412,23.221,23.018,22.992,22.94,23.152,23.805,24.448,0.035,0.045,0.04,0.035,0.031,0.028,0.027,0.026,0.029,0.095,0.134
8145,0.1,24.032,23.636,23.529,23.143,23.266,22.968,23.027,22.977,23.094,26.37,26.37,0.028,0.039,0.038,0.029,0.031,0.027,0.028,0.027,0.029,-1,-1
8154,0.12,24.145,23.701,23.561,23.183,23.255,23.035,23.067,23.08,23.119,26.37,26.37,0.03,0.04,0.038,0.03,0.032,0.028,0.028,0.027,0.029,-1,-1
8163,0.14,24.593,23.827,23.589,23.461,23.215,23.097,22.939,22.956,23.051,23.784,24.287,0.039,0.048,0.04,0.036,0.032,0.029,0.026,0.026,0.028,0.087,0.118
8172,0.14,24.39,23.74,23.521,23.322,23.426,23.296,23.175,23.167,23.229,26.37,26.37,0.035,0.045,0.038,0.034,0.035,0.033,0.03,0.029,0.031,-1,-1
8181,0.16,24.6,23.973,23.628,23.439,23.324,23.123,23.012,22.932,23.016,23.641,24.37,0.04,0.05,0.04,0.036,0.033,0.029,0.026,0.026,0.028,0.087,0.116
8190,0.16,24.447,23.902,23.555,23.417,23.478,23.364,23.249,23.17,23.197,26.37,26.37,0.036,0.048,0.039,0.035,0.036,0.034,0.031,0.03,0.031,-1,-1
8199,0.18,24.345,23.929,23.543,23.399,23.469,23.362,23.259,23.214,23.251,26.37,26.37,0.035,0.05,0.039,0.035,0.036,0.034,0.031,0.031,0.031,-1,-1
8208,0.2,24.606,24.022,23.63,23.495,23.376,23.145,22.927,22.899,22.939,23.675,23.887,0.04,0.051,0.039,0.036,0.033,0.029,0.026,0.026,0.026,0.083,0.108
8217,0.2,24.484,23.914,23.532,23.409,23.453,23.415,23.26,23.152,23.222,26.37,26.37,0.036,0.049,0.038,0.035,0.036,0.034,0.031,0.03,0.03,-1,-1
8226,0.22,24.551,24.189,23.612,23.607,23.495,23.459,23.138,23.259,23.256,26.37,26.37,0.037,0.053,0.041,0.038,0.038,0.037,0.03,0.032,0.031,-1,-1
8235,0.22,24.587,24.121,23.626,23.547,23.558,23.502,23.294,23.295,23.213,26.37,26.37,0.038,0.054,0.04,0.038,0.038,0.037,0.033,0.032,0.031,-1,-1
8244,0.24,24.586,24.101,23.649,23.489,23.36,23.187,22.956,22.925,22.897,23.702,23.995,0.042,0.054,0.04,0.037,0.034,0.03,0.026,0.026,0.026,0.081,0.104
8253,0.26,25.758,24.542,23.61,23.265,22.975,22.695,22.37,22.215,22.056,22.917,23.202,0.082,0.069,0.039,0.031,0.027,0.023,0.019,0.018,0.016,0.047,0.055
8262,0.26,24.476,24.114,23.58,23.549,23.428,23.453,23.311,23.193,23.191,26.37,26.37,0.038,0.055,0.039,0.038,0.035,0.036,0.032,0.031,0.03,-1,-1
8271,0.28,24.706,24.225,23.563,23.476,23.296,23.191,22.9,22.88,22.831,23.659,23.848,0.041,0.056,0.039,0.037,0.034,0.03,0.026,0.026,0.025,0.077,0.097
8280,0.28,24.563,24.058,23.704,23.682,23.281,23.536,23.158,23.288,23.18,26.37,26.37,0.04,0.055,0.041,0.041,0.032,0.037,0.03,0.032,0.031,-1,-1
8289,0.28,24.58,24.131,23.598,23.575,23.32,23.436,23.302,23.208,23.157,26.37,26.37,0.038,0.056,0.04,0.039,0.033,0.036,0.033,0.031,0.03,-1,-1
8298,0.3,24.692,24.163,23.656,23.522,23.397,23.233,22.925,22.962,22.883,23.533,23.884,0.042,0.058,0.04,0.038,0.035,0.031,0.027,0.026,0.025,0.078,0.097
8307,0.3,24.623,24.164,23.675,23.684,23.407,23.511,23.323,23.322,23.19,26.37,26.37,0.039,0.058,0.041,0.041,0.034,0.037,0.033,0.032,0.03,-1,-1
8316,0.32,24.629,24.204,23.554,23.478,23.32,23.186,22.869,22.867,22.792,23.487,24.008,0.04,0.057,0.039,0.037,0.033,0.03,0.025,0.025,0.024,0.073,0.09
8325,0.32,24.557,24.012,23.617,23.745,23.239,23.49,23.097,23.162,23.107,26.37,26.37,0.038,0.054,0.04,0.043,0.033,0.036,0.029,0.031,0.029,-1,-1
8334,0.34,24.75,24.196,23.583,23.465,23.249,23.148,22.901,22.841,22.771,23.354,23.868,0.04,0.058,0.039,0.037,0.033,0.03,0.026,0.025,0.024,0.072,0.087
